id,timestamp,station_id,station_name,available_bikes,standard_bikes,ebikes,empty_docks,total_docks,latitude,longitude
639062,2026-03-20 09:30:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",0,0,0,27,30,51.495898,-0.173009
639063,2026-03-20 09:30:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",0,0,0,21,23,51.501432,-0.178656
639064,2026-03-20 09:30:00+00,BikePoints_266,"Queen's Gate (North), Kensington",12,11,1,25,41,51.501026,-0.180246
639065,2026-03-20 09:30:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",18,17,1,10,28,51.497056,-0.168917
639066,2026-03-20 09:30:00+00,BikePoints_378,"Natural History Museum, South Kensington",10,10,0,29,42,51.495592,-0.179077
639067,2026-03-20 09:30:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",4,3,1,8,21,51.501715,-0.179854
639068,2026-03-20 09:30:00+00,BikePoints_356,"South Kensington Station, South Kensington",7,6,1,4,15,51.494412,-0.173881
639069,2026-03-20 09:30:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",4,4,0,19,31,51.493967,-0.178732
639070,2026-03-20 09:30:00+00,BikePoints_97,"Gloucester Road (North), Kensington",6,6,0,9,18,51.497924,-0.183834
639071,2026-03-20 09:30:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,2,1,12,19,51.496462,-0.183289
639072,2026-03-20 09:30:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",13,11,2,3,16,51.498884,-0.165471
639073,2026-03-20 09:30:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",9,5,4,5,18,51.505014,-0.17306
639074,2026-03-20 09:30:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",1,1,0,11,15,51.494185,-0.18267
639075,2026-03-20 09:30:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",2,2,0,19,25,51.492479,-0.178433
639076,2026-03-20 09:30:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",8,6,2,1,13,51.502042,-0.1844
639077,2026-03-20 09:30:00+00,BikePoints_36,"De Vere Gardens, Kensington",3,3,0,23,28,51.501737,-0.18498
639078,2026-03-20 09:30:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",7,7,0,14,27,51.493184,-0.167894
639079,2026-03-20 09:31:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",10,9,1,7,20,51.499917,-0.174554
639080,2026-03-20 09:31:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",10,6,4,2,13,51.496468,-0.173796
639081,2026-03-20 09:31:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",9,9,0,4,14,51.495947,-0.173689
639082,2026-03-20 09:31:00+00,BikePoints_392,"Imperial College, Knightsbridge",32,26,6,0,33,51.499428,-0.179702
639083,2026-03-20 09:31:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",0,0,0,27,30,51.495898,-0.173009
639084,2026-03-20 09:31:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",0,0,0,21,23,51.501432,-0.178656
639085,2026-03-20 09:31:00+00,BikePoints_266,"Queen's Gate (North), Kensington",12,11,1,25,41,51.501026,-0.180246
639086,2026-03-20 09:31:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",18,17,1,10,28,51.497056,-0.168917
639087,2026-03-20 09:31:00+00,BikePoints_378,"Natural History Museum, South Kensington",10,10,0,29,42,51.495592,-0.179077
639088,2026-03-20 09:31:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",4,3,1,8,21,51.501715,-0.179854
639089,2026-03-20 09:31:00+00,BikePoints_356,"South Kensington Station, South Kensington",6,5,1,5,15,51.494412,-0.173881
639090,2026-03-20 09:31:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",4,4,0,19,31,51.493967,-0.178732
639091,2026-03-20 09:31:00+00,BikePoints_97,"Gloucester Road (North), Kensington",6,6,0,9,18,51.497924,-0.183834
639092,2026-03-20 09:31:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,2,1,12,19,51.496462,-0.183289
639093,2026-03-20 09:31:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",13,11,2,3,16,51.498884,-0.165471
639094,2026-03-20 09:31:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",9,5,4,5,18,51.505014,-0.17306
639095,2026-03-20 09:31:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",1,1,0,11,15,51.494185,-0.18267
639096,2026-03-20 09:31:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",2,2,0,19,25,51.492479,-0.178433
639097,2026-03-20 09:31:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",7,5,2,2,13,51.502042,-0.1844
639098,2026-03-20 09:31:00+00,BikePoints_36,"De Vere Gardens, Kensington",3,3,0,23,28,51.501737,-0.18498
639099,2026-03-20 09:31:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",7,7,0,14,27,51.493184,-0.167894
639100,2026-03-20 09:32:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",10,9,1,7,20,51.499917,-0.174554
639101,2026-03-20 09:32:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",10,6,4,2,13,51.496468,-0.173796
639102,2026-03-20 09:32:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",9,9,0,4,14,51.495947,-0.173689
639103,2026-03-20 09:32:00+00,BikePoints_392,"Imperial College, Knightsbridge",32,26,6,0,33,51.499428,-0.179702
639104,2026-03-20 09:32:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",0,0,0,27,30,51.495898,-0.173009
639105,2026-03-20 09:32:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",0,0,0,21,23,51.501432,-0.178656
639106,2026-03-20 09:32:00+00,BikePoints_266,"Queen's Gate (North), Kensington",12,11,1,25,41,51.501026,-0.180246
639107,2026-03-20 09:32:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",18,17,1,10,28,51.497056,-0.168917
639108,2026-03-20 09:32:00+00,BikePoints_378,"Natural History Museum, South Kensington",10,10,0,29,42,51.495592,-0.179077
639109,2026-03-20 09:32:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",4,3,1,8,21,51.501715,-0.179854
639110,2026-03-20 09:32:00+00,BikePoints_356,"South Kensington Station, South Kensington",6,5,1,5,15,51.494412,-0.173881
639111,2026-03-20 09:32:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",4,4,0,19,31,51.493967,-0.178732
639112,2026-03-20 09:32:00+00,BikePoints_97,"Gloucester Road (North), Kensington",6,6,0,9,18,51.497924,-0.183834
639113,2026-03-20 09:32:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,2,1,12,19,51.496462,-0.183289
639114,2026-03-20 09:32:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",13,11,2,3,16,51.498884,-0.165471
639115,2026-03-20 09:32:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",9,5,4,5,18,51.505014,-0.17306
639116,2026-03-20 09:32:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",1,1,0,11,15,51.494185,-0.18267
639117,2026-03-20 09:32:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",2,2,0,19,25,51.492479,-0.178433
639118,2026-03-20 09:32:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",7,5,2,2,13,51.502042,-0.1844
639119,2026-03-20 09:32:00+00,BikePoints_36,"De Vere Gardens, Kensington",3,3,0,23,28,51.501737,-0.18498
639120,2026-03-20 09:32:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",7,7,0,14,27,51.493184,-0.167894
639121,2026-03-20 09:33:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",11,10,1,6,20,51.499917,-0.174554
639122,2026-03-20 09:33:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",10,6,4,2,13,51.496468,-0.173796
639123,2026-03-20 09:33:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",9,9,0,4,14,51.495947,-0.173689
639124,2026-03-20 09:33:00+00,BikePoints_392,"Imperial College, Knightsbridge",32,26,6,0,33,51.499428,-0.179702
639125,2026-03-20 09:33:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",0,0,0,27,30,51.495898,-0.173009
639126,2026-03-20 09:33:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",0,0,0,21,23,51.501432,-0.178656
639127,2026-03-20 09:33:00+00,BikePoints_266,"Queen's Gate (North), Kensington",12,11,1,25,41,51.501026,-0.180246
639128,2026-03-20 09:33:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",18,17,1,10,28,51.497056,-0.168917
639129,2026-03-20 09:33:00+00,BikePoints_378,"Natural History Museum, South Kensington",12,11,1,27,42,51.495592,-0.179077
639130,2026-03-20 09:33:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",4,3,1,8,21,51.501715,-0.179854
639131,2026-03-20 09:33:00+00,BikePoints_356,"South Kensington Station, South Kensington",6,5,1,5,15,51.494412,-0.173881
639132,2026-03-20 09:33:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",2,2,0,21,31,51.493967,-0.178732
639133,2026-03-20 09:33:00+00,BikePoints_97,"Gloucester Road (North), Kensington",6,6,0,9,18,51.497924,-0.183834
639134,2026-03-20 09:33:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,2,1,12,19,51.496462,-0.183289
639135,2026-03-20 09:33:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",13,11,2,3,16,51.498884,-0.165471
639136,2026-03-20 09:33:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",10,6,4,4,18,51.505014,-0.17306
639137,2026-03-20 09:33:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",1,1,0,11,15,51.494185,-0.18267
639138,2026-03-20 09:33:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",2,2,0,19,25,51.492479,-0.178433
639139,2026-03-20 09:33:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",7,5,2,2,13,51.502042,-0.1844
639140,2026-03-20 09:33:00+00,BikePoints_36,"De Vere Gardens, Kensington",3,3,0,23,28,51.501737,-0.18498
639141,2026-03-20 09:33:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",7,7,0,14,27,51.493184,-0.167894
639142,2026-03-20 09:34:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",11,10,1,6,20,51.499917,-0.174554
639143,2026-03-20 09:34:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",10,6,4,2,13,51.496468,-0.173796
639144,2026-03-20 09:34:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",9,9,0,4,14,51.495947,-0.173689
639145,2026-03-20 09:34:00+00,BikePoints_392,"Imperial College, Knightsbridge",32,26,6,0,33,51.499428,-0.179702
639146,2026-03-20 09:34:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",0,0,0,27,30,51.495898,-0.173009
639147,2026-03-20 09:34:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",0,0,0,21,23,51.501432,-0.178656
639148,2026-03-20 09:34:00+00,BikePoints_266,"Queen's Gate (North), Kensington",12,11,1,25,41,51.501026,-0.180246
639149,2026-03-20 09:34:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",18,17,1,10,28,51.497056,-0.168917
639150,2026-03-20 09:34:00+00,BikePoints_378,"Natural History Museum, South Kensington",12,11,1,27,42,51.495592,-0.179077
639151,2026-03-20 09:34:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",4,3,1,8,21,51.501715,-0.179854
639152,2026-03-20 09:34:00+00,BikePoints_356,"South Kensington Station, South Kensington",6,5,1,5,15,51.494412,-0.173881
639153,2026-03-20 09:34:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",2,2,0,21,31,51.493967,-0.178732
639154,2026-03-20 09:34:00+00,BikePoints_97,"Gloucester Road (North), Kensington",6,6,0,9,18,51.497924,-0.183834
639155,2026-03-20 09:34:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,2,1,12,19,51.496462,-0.183289
639156,2026-03-20 09:34:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",13,11,2,3,16,51.498884,-0.165471
639157,2026-03-20 09:34:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",10,6,4,4,18,51.505014,-0.17306
639158,2026-03-20 09:34:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",2,2,0,10,15,51.494185,-0.18267
639159,2026-03-20 09:34:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",2,2,0,19,25,51.492479,-0.178433
639160,2026-03-20 09:34:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",7,5,2,2,13,51.502042,-0.1844
639161,2026-03-20 09:34:00+00,BikePoints_36,"De Vere Gardens, Kensington",3,3,0,23,28,51.501737,-0.18498
639162,2026-03-20 09:34:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",7,7,0,14,27,51.493184,-0.167894
639163,2026-03-20 09:35:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",13,12,1,4,20,51.499917,-0.174554
639164,2026-03-20 09:35:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",10,6,4,2,13,51.496468,-0.173796
639165,2026-03-20 09:35:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",9,9,0,4,14,51.495947,-0.173689
639166,2026-03-20 09:35:00+00,BikePoints_392,"Imperial College, Knightsbridge",32,26,6,0,33,51.499428,-0.179702
639167,2026-03-20 09:35:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",0,0,0,27,30,51.495898,-0.173009
639168,2026-03-20 09:35:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",0,0,0,21,23,51.501432,-0.178656
639169,2026-03-20 09:35:00+00,BikePoints_266,"Queen's Gate (North), Kensington",13,12,1,24,41,51.501026,-0.180246
639170,2026-03-20 09:35:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",18,17,1,10,28,51.497056,-0.168917
639171,2026-03-20 09:35:00+00,BikePoints_378,"Natural History Museum, South Kensington",13,12,1,26,42,51.495592,-0.179077
639172,2026-03-20 09:35:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",4,3,1,8,21,51.501715,-0.179854
639173,2026-03-20 09:35:00+00,BikePoints_356,"South Kensington Station, South Kensington",6,5,1,5,15,51.494412,-0.173881
639174,2026-03-20 09:35:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",2,2,0,21,31,51.493967,-0.178732
639175,2026-03-20 09:35:00+00,BikePoints_97,"Gloucester Road (North), Kensington",6,6,0,9,18,51.497924,-0.183834
639176,2026-03-20 09:35:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,2,1,12,19,51.496462,-0.183289
639177,2026-03-20 09:35:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",13,11,2,3,16,51.498884,-0.165471
639178,2026-03-20 09:35:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",11,7,4,3,18,51.505014,-0.17306
639179,2026-03-20 09:35:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",2,2,0,10,15,51.494185,-0.18267
639180,2026-03-20 09:35:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",2,2,0,19,25,51.492479,-0.178433
639181,2026-03-20 09:35:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",7,5,2,2,13,51.502042,-0.1844
639182,2026-03-20 09:35:00+00,BikePoints_36,"De Vere Gardens, Kensington",3,3,0,23,28,51.501737,-0.18498
639183,2026-03-20 09:35:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",7,7,0,14,27,51.493184,-0.167894
639184,2026-03-20 09:36:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",14,13,1,2,20,51.499917,-0.174554
639185,2026-03-20 09:36:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",10,6,4,2,13,51.496468,-0.173796
639186,2026-03-20 09:36:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",10,10,0,3,14,51.495947,-0.173689
639187,2026-03-20 09:36:00+00,BikePoints_392,"Imperial College, Knightsbridge",32,26,6,0,33,51.499428,-0.179702
639188,2026-03-20 09:36:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",0,0,0,27,30,51.495898,-0.173009
639189,2026-03-20 09:36:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",0,0,0,21,23,51.501432,-0.178656
639190,2026-03-20 09:36:00+00,BikePoints_266,"Queen's Gate (North), Kensington",13,12,1,24,41,51.501026,-0.180246
639191,2026-03-20 09:36:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",18,17,1,10,28,51.497056,-0.168917
639192,2026-03-20 09:36:00+00,BikePoints_378,"Natural History Museum, South Kensington",13,12,1,26,42,51.495592,-0.179077
639193,2026-03-20 09:36:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",4,3,1,8,21,51.501715,-0.179854
639194,2026-03-20 09:36:00+00,BikePoints_356,"South Kensington Station, South Kensington",6,5,1,5,15,51.494412,-0.173881
639195,2026-03-20 09:36:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",3,3,0,20,31,51.493967,-0.178732
639196,2026-03-20 09:36:00+00,BikePoints_97,"Gloucester Road (North), Kensington",6,6,0,9,18,51.497924,-0.183834
639197,2026-03-20 09:36:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,2,1,12,19,51.496462,-0.183289
639198,2026-03-20 09:36:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",13,11,2,3,16,51.498884,-0.165471
639199,2026-03-20 09:36:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",11,7,4,3,18,51.505014,-0.17306
639200,2026-03-20 09:36:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",2,2,0,10,15,51.494185,-0.18267
639201,2026-03-20 09:36:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",2,2,0,19,25,51.492479,-0.178433
639202,2026-03-20 09:36:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",7,5,2,2,13,51.502042,-0.1844
639203,2026-03-20 09:36:00+00,BikePoints_36,"De Vere Gardens, Kensington",3,3,0,23,28,51.501737,-0.18498
639204,2026-03-20 09:36:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",7,7,0,14,27,51.493184,-0.167894
639205,2026-03-20 09:37:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",14,13,1,2,20,51.499917,-0.174554
639206,2026-03-20 09:37:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",10,6,4,2,13,51.496468,-0.173796
639207,2026-03-20 09:37:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",10,10,0,3,14,51.495947,-0.173689
639208,2026-03-20 09:37:00+00,BikePoints_392,"Imperial College, Knightsbridge",32,26,6,0,33,51.499428,-0.179702
639209,2026-03-20 09:37:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",0,0,0,27,30,51.495898,-0.173009
639210,2026-03-20 09:37:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",0,0,0,21,23,51.501432,-0.178656
639211,2026-03-20 09:37:00+00,BikePoints_266,"Queen's Gate (North), Kensington",14,12,2,23,41,51.501026,-0.180246
639212,2026-03-20 09:37:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",18,17,1,10,28,51.497056,-0.168917
639213,2026-03-20 09:37:00+00,BikePoints_378,"Natural History Museum, South Kensington",13,12,1,26,42,51.495592,-0.179077
639214,2026-03-20 09:37:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",4,3,1,8,21,51.501715,-0.179854
639215,2026-03-20 09:37:00+00,BikePoints_356,"South Kensington Station, South Kensington",6,5,1,5,15,51.494412,-0.173881
639216,2026-03-20 09:37:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",3,3,0,20,31,51.493967,-0.178732
639217,2026-03-20 09:37:00+00,BikePoints_97,"Gloucester Road (North), Kensington",7,7,0,8,18,51.497924,-0.183834
639218,2026-03-20 09:37:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,2,1,12,19,51.496462,-0.183289
639219,2026-03-20 09:37:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",13,11,2,3,16,51.498884,-0.165471
639220,2026-03-20 09:37:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",11,7,4,3,18,51.505014,-0.17306
639221,2026-03-20 09:37:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",3,3,0,9,15,51.494185,-0.18267
639222,2026-03-20 09:37:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",2,2,0,19,25,51.492479,-0.178433
639223,2026-03-20 09:37:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",7,5,2,2,13,51.502042,-0.1844
639224,2026-03-20 09:37:00+00,BikePoints_36,"De Vere Gardens, Kensington",3,3,0,23,28,51.501737,-0.18498
639225,2026-03-20 09:37:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",7,7,0,14,27,51.493184,-0.167894
639226,2026-03-20 09:38:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",14,13,1,2,20,51.499917,-0.174554
639227,2026-03-20 09:38:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",10,6,4,2,13,51.496468,-0.173796
639228,2026-03-20 09:38:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",10,10,0,3,14,51.495947,-0.173689
639229,2026-03-20 09:38:00+00,BikePoints_392,"Imperial College, Knightsbridge",32,26,6,0,33,51.499428,-0.179702
639230,2026-03-20 09:38:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",0,0,0,27,30,51.495898,-0.173009
639231,2026-03-20 09:38:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",0,0,0,21,23,51.501432,-0.178656
639232,2026-03-20 09:38:00+00,BikePoints_266,"Queen's Gate (North), Kensington",14,12,2,23,41,51.501026,-0.180246
639233,2026-03-20 09:38:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",19,18,1,9,28,51.497056,-0.168917
